Matrix,Rows,Columns,nnz,Kernel,Grid_Size,Block_Size,Avg_Time(ms),Avg_Err,GFLOP/s,Bandwidth(GB/s)
shipsec1.mtx,140874,140874,7813404,csr scalar,551,256,0.201114,6.95321e-08,77.7014,297.289
shipsec1.mtx,140874,140874,7813404,csr vector,17610,256,0.20951,1.45333e-07,74.5873,285.374
shipsec1.mtx,140874,140874,7813404,coo seg,7631,256,0.161792,1.33768e-07,96.5858,546.202
shipsec1.mtx,140874,140874,7813404,coo flat,27130,288,1.14422,1.08876e-07,13.6572,77.2328
shipsec1.mtx,140874,140874,7813404,csr scalar,490,288,0.20009,6.95321e-08,78.099,298.81
shipsec1.mtx,140874,140874,7813404,csr vector,15653,288,0.224768,1.45333e-07,69.5242,266.002
shipsec1.mtx,140874,140874,7813404,coo seg,6783,288,0.162714,1.33768e-07,96.0387,543.109
shipsec1.mtx,140874,140874,7813404,coo flat,24417,320,1.16961,1.11615e-07,13.3607,75.5559
shipsec1.mtx,140874,140874,7813404,csr scalar,441,320,0.201011,6.95321e-08,77.741,297.44
shipsec1.mtx,140874,140874,7813404,csr vector,14088,320,0.228045,1.45333e-07,68.5252,262.18
shipsec1.mtx,140874,140874,7813404,coo seg,6105,320,0.164557,1.33768e-07,94.963,537.025
shipsec1.mtx,140874,140874,7813404,coo flat,22198,352,1.19132,1.08031e-07,13.1172,74.1791
shipsec1.mtx,140874,140874,7813404,csr scalar,401,352,0.207872,6.95321e-08,75.1751,287.623
shipsec1.mtx,140874,140874,7813404,csr vector,12807,352,0.239718,1.45333e-07,65.1882,249.413
shipsec1.mtx,140874,140874,7813404,coo seg,5550,352,0.170189,1.33768e-07,91.8204,519.254
shipsec1.mtx,140874,140874,7813404,coo flat,20348,384,1.1906,1.08591e-07,13.1251,74.2238
shipsec1.mtx,140874,140874,7813404,csr scalar,367,384,0.206234,6.95321e-08,75.7724,289.908
shipsec1.mtx,140874,140874,7813404,csr vector,11740,384,0.222208,1.45333e-07,70.3251,269.067
shipsec1.mtx,140874,140874,7813404,coo seg,5087,384,0.165274,1.33768e-07,94.5512,534.696
shipsec1.mtx,140874,140874,7813404,coo flat,18783,416,1.20832,1.05219e-07,12.9327,73.1356
shipsec1.mtx,140874,140874,7813404,csr scalar,339,416,0.203776,6.95321e-08,76.6862,293.404
shipsec1.mtx,140874,140874,7813404,csr vector,10837,416,0.247296,1.45333e-07,63.1907,241.77
shipsec1.mtx,140874,140874,7813404,coo seg,4696,416,0.175104,1.33768e-07,89.243,504.678
shipsec1.mtx,140874,140874,7813404,coo flat,17441,448,1.21856,1.05724e-07,12.824,72.521
shipsec1.mtx,140874,140874,7813404,csr scalar,315,448,0.209715,6.95321e-08,74.5144,285.095
shipsec1.mtx,140874,140874,7813404,csr vector,10063,448,0.23808,1.45333e-07,65.6368,251.129
shipsec1.mtx,140874,140874,7813404,coo seg,4361,448,0.17111,1.33768e-07,91.3259,516.457
shipsec1.mtx,140874,140874,7813404,coo flat,16278,480,1.1861,1.03865e-07,13.175,74.5057
shipsec1.mtx,140874,140874,7813404,csr scalar,294,480,0.21033,6.95321e-08,74.2968,284.262
shipsec1.mtx,140874,140874,7813404,csr vector,9392,480,0.232038,1.45333e-07,67.3458,257.668
shipsec1.mtx,140874,140874,7813404,coo seg,4070,480,0.167117,1.33768e-07,93.5083,528.799
shipsec1.mtx,140874,140874,7813404,coo flat,15261,512,1.16808,1.08107e-07,13.3782,75.6553
shipsec1.mtx,140874,140874,7813404,csr scalar,276,512,0.210534,6.95321e-08,74.2245,283.986
shipsec1.mtx,140874,140874,7813404,csr vector,8805,512,0.219648,1.45333e-07,71.1448,272.203
shipsec1.mtx,140874,140874,7813404,coo seg,3816,512,0.163123,1.33768e-07,95.7976,541.745
shipsec1.mtx,140874,140874,7813404,coo flat,14363,544,1.24068,1.02118e-07,12.5954,71.2281
shipsec1.mtx,140874,140874,7813404,csr scalar,259,544,0.19927,6.95321e-08,78.4201,300.039
shipsec1.mtx,140874,140874,7813404,csr vector,8287,544,0.255386,1.45333e-07,61.1891,234.112
shipsec1.mtx,140874,140874,7813404,coo seg,3591,544,0.180736,1.33768e-07,86.4621,488.952
shipsec1.mtx,140874,140874,7813404,coo flat,13565,576,1.23904,1.02993e-07,12.612,71.3223
shipsec1.mtx,140874,140874,7813404,csr scalar,245,576,0.201318,6.95321e-08,77.6224,296.986
shipsec1.mtx,140874,140874,7813404,csr vector,7827,576,0.243917,1.45333e-07,64.0661,245.12
shipsec1.mtx,140874,140874,7813404,coo seg,3392,576,0.175923,1.33768e-07,88.8274,502.328
shipsec1.mtx,140874,140874,7813404,coo flat,12851,608,1.2159,1.04876e-07,12.8521,72.6798
shipsec1.mtx,140874,140874,7813404,csr scalar,232,608,0.202957,6.95321e-08,76.9957,294.589
shipsec1.mtx,140874,140874,7813404,csr vector,7415,608,0.242995,1.45333e-07,64.3091,246.049
shipsec1.mtx,140874,140874,7813404,coo seg,3213,608,0.172339,1.33768e-07,90.6747,512.775
shipsec1.mtx,140874,140874,7813404,coo flat,12209,640,1.20771,1.07402e-07,12.9393,73.1728
shipsec1.mtx,140874,140874,7813404,csr scalar,221,640,0.207565,6.95321e-08,75.2864,288.049
shipsec1.mtx,140874,140874,7813404,csr vector,7044,640,0.233574,1.45333e-07,66.9029,255.973
shipsec1.mtx,140874,140874,7813404,coo seg,3053,640,0.169165,1.33768e-07,92.3762,522.397
shipsec1.mtx,140874,140874,7813404,coo flat,11628,672,1.17453,1.0701e-07,13.3048,75.2397
shipsec1.mtx,140874,140874,7813404,csr scalar,210,672,0.211149,6.95321e-08,74.0085,283.16
shipsec1.mtx,140874,140874,7813404,csr vector,6709,672,0.230707,1.45333e-07,67.7344,259.154
shipsec1.mtx,140874,140874,7813404,coo seg,2907,672,0.166093,1.33768e-07,94.0848,532.059
shipsec1.mtx,140874,140874,7813404,coo flat,11099,704,1.27549,8.93474e-08,12.2516,69.2839
shipsec1.mtx,140874,140874,7813404,csr scalar,201,704,0.210637,6.95321e-08,74.1884,283.848
shipsec1.mtx,140874,140874,7813404,csr vector,6404,704,0.277709,1.45333e-07,56.2705,215.293
shipsec1.mtx,140874,140874,7813404,coo seg,2775,704,0.199168,1.33768e-07,78.4604,443.702
shipsec1.mtx,140874,140874,7813404,coo flat,10617,736,1.26894,9.79904e-08,12.3148,69.6417
shipsec1.mtx,140874,140874,7813404,csr scalar,192,736,0.205312,6.95321e-08,76.1125,291.209
shipsec1.mtx,140874,140874,7813404,csr vector,6125,736,0.274842,1.45333e-07,56.8575,217.539
shipsec1.mtx,140874,140874,7813404,coo seg,2655,736,0.196096,1.33768e-07,79.6896,450.653
shipsec1.mtx,140874,140874,7813404,coo flat,10174,768,1.26157,9.70807e-08,12.3868,70.0487
shipsec1.mtx,140874,140874,7813404,csr scalar,184,768,0.203981,6.95321e-08,76.6092,293.11
shipsec1.mtx,140874,140874,7813404,csr vector,5870,768,0.261222,1.45333e-07,59.8218,228.881
shipsec1.mtx,140874,140874,7813404,coo seg,2544,768,0.191386,1.33768e-07,81.6509,461.744
shipsec1.mtx,140874,140874,7813404,coo flat,9767,800,1.26198,1.01308e-07,12.3828,70.026
shipsec1.mtx,140874,140874,7813404,csr scalar,177,800,0.209306,6.95321e-08,74.6602,285.653
shipsec1.mtx,140874,140874,7813404,csr vector,5635,800,0.264294,1.45333e-07,59.1265,226.22
shipsec1.mtx,140874,140874,7813404,coo seg,2442,800,0.188518,1.33768e-07,82.8927,468.767
shipsec1.mtx,140874,140874,7813404,coo flat,9392,832,1.25143,9.44173e-08,12.4872,70.6161
shipsec1.mtx,140874,140874,7813404,csr scalar,170,832,0.22016,6.95321e-08,70.9793,271.57
shipsec1.mtx,140874,140874,7813404,csr vector,5419,832,0.257229,1.45333e-07,60.7506,232.434
shipsec1.mtx,140874,140874,7813404,coo seg,2348,832,0.184013,1.33768e-07,84.9224,480.245
shipsec1.mtx,140874,140874,7813404,coo flat,9044,864,1.23689,9.81896e-08,12.634,71.4463
shipsec1.mtx,140874,140874,7813404,csr scalar,164,864,0.229376,6.95321e-08,68.1275,260.658
shipsec1.mtx,140874,140874,7813404,csr vector,5218,864,0.25303,1.45333e-07,61.7586,236.291
shipsec1.mtx,140874,140874,7813404,coo seg,2261,864,0.181658,1.33768e-07,86.0234,486.471
shipsec1.mtx,140874,140874,7813404,coo flat,8721,896,1.22634,1.04141e-07,12.7426,72.0608
shipsec1.mtx,140874,140874,7813404,csr scalar,158,896,0.245146,6.95321e-08,63.745,243.891
shipsec1.mtx,140874,140874,7813404,csr vector,5032,896,0.246886,1.45333e-07,63.2956,242.171
shipsec1.mtx,140874,140874,7813404,coo seg,2181,896,0.178176,1.33768e-07,87.7043,495.977
shipsec1.mtx,140874,140874,7813404,coo flat,8420,928,1.20678,1.00244e-07,12.9491,73.2287
shipsec1.mtx,140874,140874,7813404,csr scalar,152,928,0.249446,6.95321e-08,62.646,239.686
shipsec1.mtx,140874,140874,7813404,csr vector,4858,928,0.24617,1.45333e-07,63.4798,242.876
shipsec1.mtx,140874,140874,7813404,coo seg,2105,928,0.176538,1.33768e-07,88.5183,500.58
shipsec1.mtx,140874,140874,7813404,coo flat,8139,960,1.18958,1.01862e-07,13.1364,74.2877
shipsec1.mtx,140874,140874,7813404,csr scalar,147,960,0.25897,6.95321e-08,60.3422,230.872
shipsec1.mtx,140874,140874,7813404,csr vector,4696,960,0.238797,1.45333e-07,65.4398,250.375
shipsec1.mtx,140874,140874,7813404,coo seg,2035,960,0.173875,1.33768e-07,89.8737,508.245
shipsec1.mtx,140874,140874,7813404,coo flat,7877,992,1.17617,9.89863e-08,13.2862,75.1349
shipsec1.mtx,140874,140874,7813404,csr scalar,143,992,0.27095,6.95321e-08,57.6741,220.663
shipsec1.mtx,140874,140874,7813404,csr vector,4545,992,0.23849,1.45333e-07,65.5241,250.698
shipsec1.mtx,140874,140874,7813404,coo seg,1970,992,0.172544,1.33768e-07,90.5671,512.166
shipsec1.mtx,140874,140874,7813404,coo flat,7631,1024,1.15558,1.06326e-07,13.5229,76.4732
shipsec1.mtx,140874,140874,7813404,csr scalar,138,1024,0.285901,6.95321e-08,54.6581,209.124
shipsec1.mtx,140874,140874,7813404,csr vector,4403,1024,0.232141,1.45333e-07,67.3161,257.554
shipsec1.mtx,140874,140874,7813404,coo seg,1908,1024,0.168858,1.33768e-07,92.5443,523.347
shipsec1.mtx,140874,140874,7813404,CuSparse,0,0,0.106086,1.41829e-07,147.303,563.586
webbase-1M.mtx,1000005,1000005,3105536,coo flat,97048,32,0.49449,6.234e-07,12.5606,85.255
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,31251,32,0.651674,6.85972e-08,9.53095,52.6552
webbase-1M.mtx,1000005,1000005,3105536,csr vector,1000005,32,1.87699,6.31447e-07,3.30906,18.2814
webbase-1M.mtx,1000005,1000005,3105536,coo seg,24262,32,0.128307,6.42509e-07,48.4078,328.568
webbase-1M.mtx,1000005,1000005,3105536,coo flat,48524,64,0.350515,5.25867e-07,17.7198,120.273
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,15626,64,0.686387,6.85972e-08,9.04893,49.9922
webbase-1M.mtx,1000005,1000005,3105536,csr vector,500003,64,0.899686,6.31447e-07,6.9036,38.1399
webbase-1M.mtx,1000005,1000005,3105536,coo seg,12131,64,0.093696,6.35588e-07,66.2896,449.941
webbase-1M.mtx,1000005,1000005,3105536,coo flat,32350,96,0.346112,5.36833e-07,17.9453,121.804
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,10417,96,0.68096,6.85972e-08,9.12105,50.3906
webbase-1M.mtx,1000005,1000005,3105536,csr vector,333335,96,0.894362,6.31447e-07,6.9447,38.367
webbase-1M.mtx,1000005,1000005,3105536,coo seg,8088,96,0.0955392,6.58715e-07,65.0107,441.261
webbase-1M.mtx,1000005,1000005,3105536,coo flat,24262,128,0.342323,7.34992e-07,18.1439,123.152
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,7813,128,0.688845,6.85972e-08,9.01665,49.8138
webbase-1M.mtx,1000005,1000005,3105536,csr vector,250002,128,0.874701,6.31447e-07,7.1008,39.2294
webbase-1M.mtx,1000005,1000005,3105536,coo seg,6066,128,0.0949248,6.47355e-07,65.4315,444.117
webbase-1M.mtx,1000005,1000005,3105536,coo flat,19410,160,0.345498,7.14439e-07,17.9772,122.02
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,6251,160,0.664474,6.85972e-08,9.34736,51.6408
webbase-1M.mtx,1000005,1000005,3105536,csr vector,200001,160,0.927232,6.31447e-07,6.69851,37.0069
webbase-1M.mtx,1000005,1000005,3105536,coo seg,4853,160,0.0964608,6.54288e-07,64.3896,437.045
webbase-1M.mtx,1000005,1000005,3105536,coo flat,16175,192,0.362701,5.3964e-07,17.1245,116.233
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,5209,192,0.680038,6.85972e-08,9.13341,50.4589
webbase-1M.mtx,1000005,1000005,3105536,csr vector,166668,192,0.928563,6.31447e-07,6.68891,36.9538
webbase-1M.mtx,1000005,1000005,3105536,coo seg,4044,192,0.0956416,6.50547e-07,64.9411,440.788
webbase-1M.mtx,1000005,1000005,3105536,coo flat,13864,224,0.334438,6.19972e-07,18.5716,126.055
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,4465,224,0.68649,6.85972e-08,9.04758,49.9847
webbase-1M.mtx,1000005,1000005,3105536,csr vector,142858,224,0.898867,6.31447e-07,6.90989,38.1747
webbase-1M.mtx,1000005,1000005,3105536,coo seg,3466,224,0.0955392,6.42459e-07,65.0107,441.261
webbase-1M.mtx,1000005,1000005,3105536,coo flat,12131,256,0.332493,6.26943e-07,18.6803,126.793
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,3907,256,0.65751,6.85972e-08,9.44635,52.1877
webbase-1M.mtx,1000005,1000005,3105536,csr vector,125001,256,0.882586,6.31447e-07,7.03736,38.8789
webbase-1M.mtx,1000005,1000005,3105536,coo seg,3033,256,0.0951296,6.3294e-07,65.2906,443.161
webbase-1M.mtx,1000005,1000005,3105536,coo flat,10784,288,0.329421,7.87587e-07,18.8545,127.975
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,3473,288,0.653619,6.85972e-08,9.50258,52.4984
webbase-1M.mtx,1000005,1000005,3105536,csr vector,111112,288,0.906138,6.31447e-07,6.85445,37.8684
webbase-1M.mtx,1000005,1000005,3105536,coo seg,2696,288,0.0948224,6.53322e-07,65.5022,444.596
webbase-1M.mtx,1000005,1000005,3105536,coo flat,9705,320,0.34089,9.45881e-07,18.2202,123.67
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,3126,320,0.677888,6.85972e-08,9.16239,50.6189
webbase-1M.mtx,1000005,1000005,3105536,csr vector,100001,320,0.940339,6.31447e-07,6.60514,36.4911
webbase-1M.mtx,1000005,1000005,3105536,coo seg,2427,320,0.0973824,6.48522e-07,63.7802,432.909
webbase-1M.mtx,1000005,1000005,3105536,coo flat,8823,352,0.349696,5.72778e-07,17.7613,120.555
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,2841,352,0.682291,6.85972e-08,9.10326,50.2923
webbase-1M.mtx,1000005,1000005,3105536,csr vector,90910,352,1.011,6.31447e-07,6.14352,33.9408
webbase-1M.mtx,1000005,1000005,3105536,coo seg,2206,352,0.0991232,6.27488e-07,62.6601,425.306
webbase-1M.mtx,1000005,1000005,3105536,coo flat,8088,384,0.357581,5.93918e-07,17.3697,117.897
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,2605,384,0.676762,6.85972e-08,9.17764,50.7032
webbase-1M.mtx,1000005,1000005,3105536,csr vector,83334,384,0.942285,6.31447e-07,6.5915,36.4157
webbase-1M.mtx,1000005,1000005,3105536,coo seg,2022,384,0.0960512,6.28275e-07,64.6642,438.908
webbase-1M.mtx,1000005,1000005,3105536,coo flat,7466,416,0.356966,5.29729e-07,17.3996,118.1
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,2404,416,0.676352,6.85972e-08,9.18319,50.7339
webbase-1M.mtx,1000005,1000005,3105536,csr vector,76924,416,1.07028,6.31447e-07,5.8032,32.0606
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1867,416,0.100454,6.33362e-07,61.8298,419.67
webbase-1M.mtx,1000005,1000005,3105536,coo flat,6932,448,0.355328,5.06246e-07,17.4798,118.644
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,2233,448,0.689357,6.85972e-08,9.00995,49.7768
webbase-1M.mtx,1000005,1000005,3105536,csr vector,71429,448,1.00475,6.31447e-07,6.18172,34.1518
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1733,448,0.0982016,6.39097e-07,63.2482,429.297
webbase-1M.mtx,1000005,1000005,3105536,coo flat,6470,480,0.34519,6.22724e-07,17.9932,122.129
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,2084,480,0.69417,6.85972e-08,8.94748,49.4317
webbase-1M.mtx,1000005,1000005,3105536,csr vector,66667,480,0.955802,6.31447e-07,6.49829,35.9007
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1618,480,0.09728,6.55273e-07,63.8474,433.364
webbase-1M.mtx,1000005,1000005,3105536,coo flat,6066,512,0.344064,5.35252e-07,18.0521,122.529
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1954,512,0.694886,6.85972e-08,8.93826,49.3807
webbase-1M.mtx,1000005,1000005,3105536,csr vector,62501,512,0.905728,6.31447e-07,6.85755,37.8855
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1517,512,0.0944128,6.57365e-07,65.7863,446.525
webbase-1M.mtx,1000005,1000005,3105536,coo flat,5709,544,0.364339,6.50467e-07,17.0475,115.71
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1839,544,0.692224,6.85972e-08,8.97263,49.5706
webbase-1M.mtx,1000005,1000005,3105536,csr vector,58824,544,1.10203,6.31447e-07,5.63603,31.1371
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1428,544,0.102195,6.30053e-07,60.7766,412.521
webbase-1M.mtx,1000005,1000005,3105536,coo flat,5392,576,0.359834,6.71871e-07,17.261,117.159
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1737,576,0.693248,6.85972e-08,8.95938,49.4974
webbase-1M.mtx,1000005,1000005,3105536,csr vector,55556,576,1.05482,6.31447e-07,5.88826,32.5306
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1348,576,0.0997376,6.53775e-07,62.2741,422.686
webbase-1M.mtx,1000005,1000005,3105536,coo flat,5108,608,0.347648,5.43318e-07,17.866,121.265
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1645,608,0.691712,6.85972e-08,8.97927,49.6073
webbase-1M.mtx,1000005,1000005,3105536,csr vector,52632,608,1.007,6.31447e-07,6.16789,34.0754
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1277,608,0.0986112,6.39775e-07,62.9855,427.514
webbase-1M.mtx,1000005,1000005,3105536,coo flat,4853,640,0.338842,5.6102e-07,18.3303,124.417
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1563,640,0.681574,6.85972e-08,9.11283,50.3452
webbase-1M.mtx,1000005,1000005,3105536,csr vector,50001,640,0.969523,6.31447e-07,6.40632,35.3926
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1214,640,0.09728,6.44367e-07,63.8474,433.364
webbase-1M.mtx,1000005,1000005,3105536,coo flat,4622,672,0.32768,6.33768e-07,18.9547,128.655
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1489,672,0.6784,6.85972e-08,9.15547,50.5807
webbase-1M.mtx,1000005,1000005,3105536,csr vector,47620,672,0.946278,6.31447e-07,6.56368,36.262
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1156,672,0.0946176,6.54951e-07,65.6439,445.559
webbase-1M.mtx,1000005,1000005,3105536,coo flat,4412,704,0.35287,5.87802e-07,17.6016,119.471
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1421,704,0.679834,6.85972e-08,9.13616,50.4741
webbase-1M.mtx,1000005,1000005,3105536,csr vector,45455,704,1.2756,6.31447e-07,4.86915,26.9003
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1103,704,0.107418,6.51214e-07,57.8217,392.465
webbase-1M.mtx,1000005,1000005,3105536,coo flat,4220,736,0.353997,5.62997e-07,17.5456,119.091
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1359,736,0.686694,6.85972e-08,9.04489,49.9698
webbase-1M.mtx,1000005,1000005,3105536,csr vector,43479,736,1.22614,6.31447e-07,5.06556,27.9854
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1055,736,0.108237,6.39289e-07,57.3841,389.495
webbase-1M.mtx,1000005,1000005,3105536,coo flat,4044,768,0.355635,4.74932e-07,17.4647,118.542
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1303,768,0.686694,6.85972e-08,9.04489,49.9698
webbase-1M.mtx,1000005,1000005,3105536,csr vector,41667,768,1.17647,6.31447e-07,5.2794,29.1668
webbase-1M.mtx,1000005,1000005,3105536,coo seg,1011,768,0.105574,6.60331e-07,58.8312,399.317
webbase-1M.mtx,1000005,1000005,3105536,coo flat,3882,800,0.358195,6.96942e-07,17.3399,117.695
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1251,800,0.686285,6.85972e-08,9.05028,49.9996
webbase-1M.mtx,1000005,1000005,3105536,csr vector,40001,800,1.15405,6.31447e-07,5.38199,29.7336
webbase-1M.mtx,1000005,1000005,3105536,coo seg,971,800,0.104038,6.43497e-07,59.6998,405.213
webbase-1M.mtx,1000005,1000005,3105536,coo flat,3733,832,0.356864,6.47887e-07,17.4046,118.134
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1202,832,0.68567,6.85972e-08,9.05839,50.0444
webbase-1M.mtx,1000005,1000005,3105536,csr vector,38462,832,1.12282,6.31447e-07,5.53169,30.5606
webbase-1M.mtx,1000005,1000005,3105536,coo seg,934,832,0.102605,6.58961e-07,60.5339,410.874
webbase-1M.mtx,1000005,1000005,3105536,coo flat,3595,864,0.357069,4.76347e-07,17.3946,118.066
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1158,864,0.684851,6.85972e-08,9.06923,50.1043
webbase-1M.mtx,1000005,1000005,3105536,csr vector,37038,864,1.09322,6.31447e-07,5.68144,31.3879
webbase-1M.mtx,1000005,1000005,3105536,coo seg,899,864,0.102093,6.42373e-07,60.8375,412.935
webbase-1M.mtx,1000005,1000005,3105536,coo flat,3466,896,0.341197,5.22566e-07,18.2038,123.558
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1117,896,0.68311,6.85972e-08,9.09234,50.232
webbase-1M.mtx,1000005,1000005,3105536,csr vector,35715,896,1.05697,6.31447e-07,5.87628,32.4644
webbase-1M.mtx,1000005,1000005,3105536,coo seg,867,896,0.099328,6.38602e-07,62.5309,424.429
webbase-1M.mtx,1000005,1000005,3105536,coo flat,3347,928,0.34048,5.95749e-07,18.2421,123.818
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1078,928,0.682189,6.85972e-08,9.10462,50.2998
webbase-1M.mtx,1000005,1000005,3105536,csr vector,34483,928,1.03639,6.31447e-07,5.99298,33.1091
webbase-1M.mtx,1000005,1000005,3105536,coo seg,837,928,0.100352,6.49236e-07,61.8929,420.098
webbase-1M.mtx,1000005,1000005,3105536,coo flat,3235,960,0.332083,4.9189e-07,18.7034,126.949
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1042,960,0.681165,6.85972e-08,9.11831,50.3754
webbase-1M.mtx,1000005,1000005,3105536,csr vector,33334,960,1.01335,6.31447e-07,6.12924,33.8619
webbase-1M.mtx,1000005,1000005,3105536,coo seg,809,960,0.0995328,6.423e-07,62.4023,423.556
webbase-1M.mtx,1000005,1000005,3105536,coo flat,3131,992,0.32983,4.90769e-07,18.8311,127.816
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,1009,992,0.682291,6.85972e-08,9.10326,50.2923
webbase-1M.mtx,1000005,1000005,3105536,csr vector,32259,992,0.996557,6.31447e-07,6.23253,34.4325
webbase-1M.mtx,1000005,1000005,3105536,coo seg,783,992,0.0959488,6.43188e-07,64.7332,439.377
webbase-1M.mtx,1000005,1000005,3105536,coo flat,3033,1024,0.330445,5.74243e-07,18.7961,127.579
webbase-1M.mtx,1000005,1000005,3105536,csr scalar,977,1024,0.686694,6.85972e-08,9.04489,49.9698
webbase-1M.mtx,1000005,1000005,3105536,csr vector,31251,1024,0.964813,6.31447e-07,6.43759,35.5654
webbase-1M.mtx,1000005,1000005,3105536,coo seg,759,1024,0.0953344,6.40254e-07,65.1504,442.209
webbase-1M.mtx,1000005,1000005,3105536,CuSparse,0,0,0.0689152,6.3275e-07,90.1263,497.916
